publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
2 weeks ago,we are very proud of you i'm from sudan and i'm watching you from 4 years ago ... thank you hammadani,2,@هاشمعباس-ل1ث,False,False,False,False,,False,
2 weeks ago,"Hi, I am from India! 40% of the population speaks Hindi which is not a mother tongue for many, There are so many languages in India especially South India or North East India and less than 10% speak Hindi so based on that I can suggest Telugu, Tamil & Bengali(already in list), Kannada, Malayalam, Assamese, Manipuri aka Meitei, Mizo(And 100s of languages there - But I mentioned languages are population each one like 40M-120M but these has very less learning resources to access). And thanks for doing this.",2,@computeristdotexe,False,False,False,False,,False,
12 days ago (edited),add arabic please on all of your course please i like your interpretation style very much i hope you respond to me andi love you bro ❤❤,2,@bestanimations7657,False,False,False,False,,False,
9 days ago,vote for hindi videos,2,@amaanahmad6490,False,False,False,False,,False,
11 days ago (edited),Want to learn from u in Bangla🇧🇩 language,2,@shahriar9650,False,False,False,False,,False,
10 days ago,😂😂😂,0,@आयुष_उपाध्याय,True,False,False,False,,False,
10 days ago (edited), @आयुष_उपाध्याय  what's so funny here?,0,@shahriar9650,True,False,False,False,,False,
3 weeks ago,Greek please! 😀,1,@pastub,False,False,False,False,,False,
3 weeks ago,Please in French,1,@mahadamin8072,False,False,False,False,,False,
3 weeks ago,ThankYou mosh,1,@ankitmajee,False,False,False,False,,False,
3 weeks ago,Urdu,1,@kidoognewsupdate,False,False,False,False,,False,
3 weeks ago (edited),Ek number mosh bhau 🎉❤  Please do it in Marathi,1,@siddheshsalunkhe,False,False,False,False,,False,
3 weeks ago,Kannada,1,@chandragoudnaikar7923,False,False,False,False,,False,
3 weeks ago,Urdu,1,@AliMukhtar53,False,False,False,False,,False,
3 weeks ago,Need tutorial in tamil,1,@tnpscstudycircle2733,False,False,False,False,,False,
3 weeks ago,Tamil stinks worse than the people there,0,@BelligerentChad,True,False,False,False,,False,
3 weeks ago,Please French 🙏 🙏 🙏,1,@dariomartin8032,False,False,False,False,,False,
3 weeks ago,Mind blowing hindi translation ❤,1,@virendrapatel775,False,False,False,False,,False,
3 weeks ago,Finally able to learn in hindi. 😅😅,1,@Code_While_Gaming,False,False,False,False,,False,
3 weeks ago,Thanks 😊 from 🇮🇳❤ lots of love 🤌🏼,1,@krunalchauhan5780,False,False,False,False,,False,
3 weeks ago,Urdu,1,@mobileg9551,False,False,False,False,,False,
3 weeks ago,"Thanks for Hindi, I also have your courses ✌️",1,@stellarsky-yt,False,False,False,False,,False,
3 weeks ago,"Mosh, are you planning to do the same with your paid courses? I can't wait to see the content in Brazilian Portuguese. 😊",1,@leandro-mana,False,False,False,False,,False,
3 weeks ago,"Since (I think) you're Persian, please add Farsi",1,@randh6578,False,False,False,False,,False,
3 weeks ago (edited),Malayalam language,1,@pesgamer00,False,False,False,False,,False,
3 weeks ago,We need Malayalam,1,@pesgamer00,False,False,False,False,,False,
3 weeks ago,russian really?🤦‍♂️,1,@MrKaraMilli,False,False,False,False,,False,
3 weeks ago,"We just want you to make a flutter course that is built using an appropriate architecture, a design pattern, and make it well-structured.",1,@EduCastra,False,False,False,False,,False,
3 weeks ago,ایران و اوکی کن,1,@twentyfour9845,False,False,False,False,,False,
3 weeks ago,"You are Iranian, but why don't you publish your videos with Persian subtitles or Persian language?!",1,@The_Gameplay_Zone,False,False,False,False,,False,
3 weeks ago,Telugu,1,@praniths9583,False,False,False,False,,False,
3 weeks ago,Urdu please,1,@faisalrana4258,False,False,False,False,,False,
3 weeks ago,You change russian flag to brasilian😂😂that’s embarrasing,1,@artemleontev2297,False,False,False,False,,False,
3 weeks ago,فارسی توروخدا❤❤,1,@johnnythesilverhand,False,False,False,False,,False,
3 weeks ago,Portuguese 🇧🇷,1,@willianfaria7917,False,False,False,False,,False,
3 weeks ago,Arabic,1,@hadytaha2344,False,False,False,False,,False,
3 weeks ago,French plsss,1,@DANGUI_yt,False,False,False,False,,False,
3 weeks ago,In Polish language please,1,@kudlowa,False,False,False,False,,False,
3 weeks ago,Urdu language,1,@umerusman8475,False,False,False,False,,False,
3 weeks ago,Indian people your videos in telugu,1,@t.dushyanthbalaji3638,False,False,False,False,,False,
3 weeks ago,"Urdu, please ❤",1,@wafiyah8901,False,False,False,False,,False,
3 weeks ago,"I already told you.. ""no one can beat you""",1,@tanveerahmad5996,False,False,False,False,,False,
3 weeks ago,Instead of Hindi you should include urdu bcz indian use our language in their music and movies and they can understand well but we don't understand pure hindi,1,@fahadmughal9795,False,False,False,False,,False,
2 weeks ago,"We also don't speak that complex Hindi. And  urdu is not your own language. it's Indian and you have accepted it as your national language. Urdu is mixture of Sanskrit, Hindi and Persian. 🇮🇳🇮🇷 Hindi = Urdu (85% same)",0,@_Ar219,True,False,False,False,,False,
2 weeks ago,So you once try his videos in hindi or english. Choice is yours.,0,@_Ar219,True,False,False,False,,False,
3 weeks ago,I'd like to suggest Kannada language for Kannada audience. I'm from Bengaluru which is in Karnataka & it is in India. Please dub in Kannada also. Thank you :),1,@fullStackInKannada,False,False,False,False,,False,
2 weeks ago (edited),with Kannada it might cover 5% of the audience.   with Hindi he'll reach much larger Indian population 🇮🇳🇮🇳 take no offense pls,1,@HeyMr.OO7,True,False,False,False,,False,
2 weeks ago," @HeyMr.OO7  What ever it might be but, I'd definitely recommend these videos to be dubbed in Kannada also not just only in Hindi. Because we don't know Hindi. We only know Kannada & English.",0,@fullStackInKannada,True,False,False,False,,False,
2 weeks ago, @fullStackInKannada   yeahh ..  whatever,1,@HeyMr.OO7,True,False,False,False,,False,
3 weeks ago,The Mandarin has a very heavy accent… that’s not the Mandarin that most people can understand,1,@leonlee5118,False,False,False,False,,False,
3 weeks ago,"Please do in Tamil language , we tamil people are waiting 🎉",1,@klkathir7115,False,False,False,False,,False,
3 weeks ago,"Your courses have been incredibly helpful for me and my friends, and we’ve learned a lot from them! With Pakistan’s population being 235 million, I believe a big number of people would benefit from your tutorials if they were available in Urdu as well.",1,@Abaid8890,False,False,False,False,,False,
3 weeks ago,Please work on Urdu next,1,@DreamChasers-nm8qk,False,False,False,False,,False,
3 weeks ago,Add Bengali.,1,@shikdarshihabali,False,False,False,False,,False,
3 weeks ago,"its amazing. but it still cannot see in my youtube setttings,",1,@lankahelth4002,False,False,False,False,,False,
3 weeks ago,Please in Urdu.,1,@awaistech629,False,False,False,False,,False,
3 weeks ago,"Bangladesh,Bangla language. This is the only language which is earned through agitation in 1952",1,@fahimsium1013,False,False,False,False,,False,
3 weeks ago,Mosh please add a course for Springboot,1,@navneetkumar5268,False,False,False,False,,False,
3 weeks ago,"English is not your primary language and it is not mine either, I have no problem at all understanding you, so I won’t ask for french ;-)",1,@sdevouard,False,False,False,False,,False,
3 weeks ago (edited),"Honestly its useless mosh. Your english is pretty understandable.  My mother tongue is tamil, but i cant understand the tamil version of your last video [python projects] 😂😅. Because its pure tamil. No one is talking pure tamil i guess.  And the other thing is, your motive is to teach us to get hired, but the fact is, most of the interview is in english. In my early days when i am not good at english, I still watched your videos eventually i get good at in english as well. Thats in my opinion is most important skill to get hired in high paying jobs.  So, there is no use in learn in our own language. So in my opinion its useless. Please don't get me wrong.  Note for nerds, try to learn in english even though you don't know english. Definitely you will improve that eventually. Thats what i did in my early days.",1,@Nishanth_S,False,False,False,False,,False,
3 weeks ago,Urdu is so much Needed. Mosh please make sure add Urdu. ❤,1,@informationgiant7697,False,False,False,False,,False,
3 weeks ago,"it seems you forget your language, persian persian? => (tumbnail, 0:36-0:55)  😞😞",1,@captaincode4380,False,False,False,False,,False,
3 weeks ago,"In Bengali , people in Bangladesh really need you . Please 🙏🙏",1,@shantodebnath6256,False,False,False,False,,False,
2 weeks ago,Malayalam pls,1,@ay3212,False,False,False,False,,False,
2 weeks ago,Any tamils,1,@AlterEGO-wj8cm,False,False,False,False,,False,
1 day ago,Tamil 🇮🇳,1,@harishsundaram6579,False,False,False,False,,False,
3 weeks ago,First view first like first comment ❤😂,0,@lokeshchowdary4923,False,False,False,False,,False,
3 weeks ago,you langauge 😮😮,0,@sahil__1508,False,False,False,False,,False,
3 weeks ago,hlo sir,0,@funfreefiregamertnmsamarth192,False,False,False,False,,False,
3 weeks ago,We need telugu❤❤,0,@edunowledge,False,False,False,False,,False,
3 weeks ago,Now its Cool:face-blue-wide-eyes:,0,@um_coolio,False,False,False,False,,False,
3 weeks ago,Oldest living language Tamil,0,@tharmaraj86,False,False,False,False,,False,
3 weeks ago,😂😂😂😂😂Jokers,0,@BelligerentChad,True,False,False,False,,False,
3 weeks ago," @BelligerentChad Grow up, kid. I see you're specifically targeting comments from Tamil people and replying to them. Watch his video first and try doing a better job instead of leaving negative comments. 😂😂😂",0,@tharmaraj86,True,False,False,False,,False,
3 weeks ago,Telugu💯💯💯💯,0,@Nikhil-j1g2v,False,False,False,False,,False,
3 weeks ago,Thanu soo much,0,@mogligaming-y1x,False,False,False,False,,False,
3 weeks ago,Tamil,0,@rajeshmurugesan2821,False,False,False,False,,False,
3 weeks ago (edited),Yeah! love it thanks @Mosh🎉❤😊,0,@bikramlimbu5917,False,False,False,False,,False,
3 weeks ago,a great idea by great teacher,0,@funfreefiregamertnmsamarth192,False,False,False,False,,False,
3 weeks ago,Telugu please🙏🙏🙏,0,@DevaWayne,False,False,False,False,,False,
3 weeks ago,Love from Pakistan ❤,0,@ahsansony12,False,False,False,False,,False,
3 weeks ago,Hindi,0,@krishnadasofficial108,False,False,False,False,,False,
3 weeks ago,Telugu,0,@marjun6577,False,False,False,False,,False,
3 weeks ago,"Mohammed , and forgot to add arabic ?",0,@gamingwolf3385,False,False,False,False,,False,
3 weeks ago (edited),We want in Bangla 🇧🇩,0,@Muminislam-y2d,False,False,False,False,,False,
3 weeks ago,when the 3rd part of react will drop?,0,@PTdaMAN,False,False,False,False,,False,
3 weeks ago,Please add pure Urdu language content for specially Pakistan viewers.,0,@nabeelaslam6056,False,False,False,False,,False,
3 weeks ago,Needed in Tamil,0,@aruljohnbosco,False,False,False,False,,False,
3 weeks ago,Marathi ❤❤,0,@dindips,False,False,False,False,,False,
3 weeks ago,' Swahili ' 🇹🇿 all the way from East Africa 🌍 🔥,0,@mohamedmabrouk4307,False,False,False,False,,False,
3 weeks ago,Farsi would be very good Mr. Mosh ❤,0,@SalahudeenHAMASI,False,False,False,False,,False,
3 weeks ago,Micro Frontend,0,@rushikeshgandhmal,False,False,False,False,,False,
3 weeks ago,Uzbek language,0,@murodulloxonikromxonov9005,False,False,False,False,,False,
3 weeks ago,Highly recommended 🎉❤,0,@CADable,False,False,False,False,,False,
